id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
6015,SCEL,large_airport,"Comodoro Arturo Merino Benítez International Airport",-33.393001556396484,-70.78579711914062,1555,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,1,SCEL,SCL,,http://www.aeropuertosantiago.cl/ingles/index.php,https://en.wikipedia.org/wiki/Comodoro_Arturo_Merino_Ben%C3%ADtez_International_Airport,,51150,2009-01-31T17:19:23+00:00
6009,SCCI,medium_airport,"President Carlos Ibañez del Campo International Airport",-53.002602,-70.854599,139,SA,Chile,CL,"Magallanes Region",CL-MA,MA,"Punta Arenas",1,SCCI,PUQ,,,https://en.wikipedia.org/wiki/Carlos_Ibanez_Del_Campo_International_Airport,,750,2021-12-22T15:07:05+00:00
6043,SCTE,medium_airport,"El Tepual Airport",-41.438899993896484,-73.09400177001953,294,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,"Puerto Montt",1,SCTE,PMC,,,https://en.wikipedia.org/wiki/El_Tepual_Airport,,750,2008-07-12T07:26:32+00:00
6026,SCIP,medium_airport,"Mataveri Airport",-27.1648006439,-109.42199707,227,SA,Chile,CL,"Valparaíso Region",CL-VS,VS,"Isla De Pascua",1,SCIP,IPC,,,https://en.wikipedia.org/wiki/Mataveri_International_Airport,"Rapa Nui, Easter Island",750,2011-10-28T10:05:26+00:00
6007,SCCF,medium_airport,"El Loa Airport",-22.498199,-68.903603,7543,SA,Chile,CL,"Antofagasta Region",CL-AN,AN,Calama,1,SCCF,CJC,,,https://en.wikipedia.org/wiki/El_Loa_Airport,,750,2024-04-29T19:45:32+00:00
6018,SCFA,medium_airport,"Andrés Sabella Gálvez International Airport",-23.444501,-70.445099,455,SA,Chile,CL,"Antofagasta Region",CL-AN,AN,Antofagasta,1,SCFA,ANF,,,https://en.wikipedia.org/wiki/Andr%C3%A9s_Sabella_G%C3%A1lvez_International_Airport,"Cerro Moreno Airport",750,2019-02-15T15:15:06+00:00
6003,SCBA,medium_airport,"Balmaceda Airport",-45.915968,-71.689499,1722,SA,Chile,CL,"Aysén Region",CL-AI,AI,Balmaceda,1,SCBA,BBA,,https://aeropuertodebalmaceda.cl/,https://en.wikipedia.org/wiki/Balmaceda_Airport,,750,2024-01-18T16:01:06+00:00
6012,SCDA,medium_airport,"Diego Aracena Airport",-20.5352,-70.181297,155,SA,Chile,CL,"Tarapacá Region",CL-TA,TA,Iquique,1,SCDA,IQQ,,http://www.aeropuertodiegoaracena.cl/EN/Default.aspx#,https://en.wikipedia.org/wiki/Diego_Aracena_International_Airport,,750,2024-04-29T19:47:45+00:00
6040,SCSE,medium_airport,"La Florida Airport",-29.916201,-71.199501,481,SA,Chile,CL,"Coquimbo Region",CL-CO,CO,"La Serena-Coquimbo",1,SCSE,LSC,,,https://en.wikipedia.org/wiki/La_Florida_Airport_(Chile),COW,750,2018-05-26T16:23:04+00:00
6002,SCAT,medium_airport,"Desierto de Atacama Airport",-27.2611999512,-70.7791976929,670,SA,Chile,CL,"Atacama Region",CL-AT,AT,Copiapo,1,SCAT,CPO,,,https://en.wikipedia.org/wiki/Desierto_de_Atacama_Airport,,500,2014-07-27T13:12:49+00:00
6001,SCAR,medium_airport,"Chacalluta Airport",-18.348499,-70.338699,167,SA,Chile,CL,"Arica and Parinacota Region",CL-AP,AP,Arica,1,SCAR,ARI,,,https://en.wikipedia.org/wiki/Chacalluta_International_Airport,,750,2018-09-16T04:04:48+00:00
6025,SCIE,medium_airport,"Carriel Sur Airport",-36.772701,-73.063103,26,SA,Chile,CL,"Bío-Bío Region",CL-BI,BI,Concepcion,1,SCIE,CCP,,,https://en.wikipedia.org/wiki/Carriel_Sur_International_Airport,,750,2018-06-17T00:28:54+00:00
6031,SCNT,medium_airport,"Lieutenant Julio Gallardo Airport",-51.67067,-72.529078,217,SA,Chile,CL,"Magallanes Region",CL-MA,MA,"Puerto Natales",1,SCNT,PNT,,,https://en.wikipedia.org/wiki/Teniente_Julio_Gallardo_Airport,,500,2024-05-16T20:22:33+00:00
6024,SCHR,medium_airport,"Cochrane Airport",-47.243591,-72.58815,643,SA,Chile,CL,"Aysén Region",CL-AI,AI,Cochrane,0,SCHR,LGR,,,https://en.wikipedia.org/wiki/Cochrane_Airfield,,250,2024-05-16T20:21:35+00:00
6023,SCGZ,medium_airport,"Guardiamarina Zañartu Airport",-54.931099,-67.626297,88,SA,Chile,CL,"Magallanes Region",CL-MA,MA,"Puerto Williams",0,SCGZ,WPU,,,https://en.wikipedia.org/wiki/Guardia_Marina_Za%C3%B1artu_Airport,"Ensign Zañartu",250,2024-05-16T20:21:17+00:00
6042,SCTC,medium_airport,"Maquehue Airport",-38.766799926758,-72.637100219727,304,SA,Chile,CL,"Araucanía Region",CL-AR,AR,Temuco,0,SCTC,PZS,,,https://en.wikipedia.org/wiki/Maquehue_Airport,ZCO,750,2016-01-15T10:50:36+00:00
6041,SCTB,small_airport,"Eulogio Sánchez Airport",-33.456299,-70.5467,2129,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SCTB,,,,https://en.wikipedia.org/wiki/Eulogio_S%C3%A1nchez_Airport,,50,2024-05-18T22:29:06+00:00
6048,SCVD,medium_airport,"Pichoy Airport",-39.6500015259,-73.0860977173,59,SA,Chile,CL,"Los Ríos Region",CL-LR,LR,Valdivia,1,SCVD,ZAL,,,https://en.wikipedia.org/wiki/Pichoy_Airport,,750,2011-11-12T15:48:51+00:00
6038,SCRG,medium_airport,"La Independencia Airport",-34.173698,-70.775703,1446,SA,Chile,CL,"O'Higgins Region",CL-LI,LI,Rancagua,0,SCRG,,,https://www.dgac.gob.cl/aerodromo-la-independencia-entra-en-funcionamiento/,https://en.wikipedia.org/wiki/Rancagua_de_la_Independencia_Airport,QRC,250,2021-10-08T20:40:45+00:00
6027,SCJO,medium_airport,"Cañal Bajo Carlos - Hott Siebert Airport",-40.611198,-73.060997,187,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,Osorno,1,SCJO,ZOS,,,https://en.wikipedia.org/wiki/Canal_Bajo_Carlos_Hott_Siebert_Airport,,750,2020-11-07T07:13:01+00:00
314783,SCQP,medium_airport,"La Araucanía Airport",-38.9259,-72.6515,333,SA,Chile,CL,"Araucanía Region",CL-AR,AR,Temuco,1,SCQP,ZCO,,,https://en.wikipedia.org/wiki/La_Araucan%C3%ADa_International_Airport,,500,2018-09-15T15:42:08+00:00
6045,SCTN,closed,"Chaitén Airfield",-42.9328,-72.6991,13,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,Chaitén,0,,,,,https://en.wikipedia.org/wiki/Chait%C3%A9n_Airfield,"WCH, SCTN",250,2022-12-16T11:43:15+00:00
6011,SCCY,medium_airport,"Teniente Vidal Airport",-45.5942,-72.106102,1020,SA,Chile,CL,"Aysén Region",CL-AI,AI,Coyhaique,0,SCCY,GXQ,,,https://en.wikipedia.org/wiki/Teniente_Vidal_Airfield,,250,2024-05-16T20:19:57+00:00
28147,SCIR,small_airport,"Robinson Crusoe Airport",-33.6650009155,-78.9297027588,433,SA,Chile,CL,"Valparaíso Region",CL-VS,VS,"Isla Robinson Crusoe",0,SCIR,,,,http://es.wikipedia.org/wiki/Aer%C3%B3dromo_Robinson_Crusoe,,50,2012-02-11T04:16:07+00:00
6022,SCGE,small_airport,"María Dolores Airport",-37.401699,-72.4254,374,SA,Chile,CL,"Bío-Bío Region",CL-BI,BI,"Los Angeles",0,SCGE,LSQ,,,https://en.wikipedia.org/wiki/Mar%C3%ADa_Dolores_Airport,,50,2024-05-16T20:20:59+00:00
6008,SCCH,medium_airport,"Gral. Bernardo O´Higgins Airport",-36.58250045776367,-72.03140258789062,495,SA,Chile,CL,"Bío-Bío Region",CL-BI,BI,Chillan,0,SCCH,YAI,,,https://en.wikipedia.org/wiki/General_Bernardo_O'Higgins_Airport,,250,2008-07-12T07:22:24+00:00
6049,SCVL,small_airport,"Las Marías Airport",-39.7969017029,-73.24169921880001,13,SA,Chile,CL,"Los Ríos Region",CL-LR,LR,Valdivia,1,SCVL,,,,https://en.wikipedia.org/wiki/Las_Marias_Airport,,150,2011-11-12T15:53:25+00:00
32259,SCGO,small_airport,"Los Confines Airport",-37.794701,-72.687202,240,SA,Chile,CL,"Araucanía Region",CL-AR,AR,Angol,0,SCGO,,,,https://en.wikipedia.org/wiki/Angol_Los_Confines_Airport,,50,2024-05-18T22:00:31+00:00
45080,SCYO,small_airport,"Poyo Airport",-42.226667,-72.693611,13,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,"El Chaiten",0,SCYO,,,,https://es.wikipedia.org/wiki/Aer%C3%B3dromo_de_Poyo,,50,2024-05-20T19:17:49+00:00
6021,SCFX,small_airport,"Isla San Felix Airport",-26.2939,-80.096199,165,SA,Chile,CL,"Atacama Region",CL-AT,AT,"Isla San Felix",0,SCFX,,,,https://en.wikipedia.org/wiki/Isla_San_Felix_Airport,,50,2024-05-18T21:58:07+00:00
39267,SCRF,small_airport,"Laguna San Rafael Airport",-46.638889,-73.849998,20,SA,Chile,CL,"Aysén Region",CL-AI,AI,"Laguna San Rafael",0,SCRF,,,,https://en.wikipedia.org/wiki/Laguna_San_Raphael_Airport,,50,2024-05-21T16:23:49+00:00
30081,SCLD,small_airport,"Llanada Grande Airport",-41.866699,-71.934402,1001,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,"Llanada Grande",0,SCLD,,,,https://en.wikipedia.org/wiki/Llanada_Grande_Airport,,50,2024-05-18T22:09:56+00:00
6036,SCQY,small_airport,"Villa Portales Airport",-38.449902,-71.354797,3182,SA,Chile,CL,"Araucanía Region",CL-AR,AR,Lonquimay,0,SCQY,,,,https://en.wikipedia.org/wiki/Villa_Portales_Airport,,50,2024-05-18T22:23:52+00:00
39238,SCOM,small_airport,"Olmué Airport",-32.997093,-71.17169,396,SA,Chile,CL,"Valparaíso Region",CL-VS,VS,Olmué,0,SCOM,,,,https://en.wikipedia.org/wiki/Olmu%C3%A9_Airport,"aeródromo Olmué, SCOM",50,2024-05-18T22:17:58+00:00
30301,SCAS,small_airport,"Cabo 1° Juan Román Airport",-45.3992,-72.670303,30,SA,Chile,CL,"Aysén Region",CL-AI,AI,"Puerto Aysen",0,SCAS,WPA,,,https://en.wikipedia.org/wiki/Cabo_Juan_Rom%C3%A1n_Airfield,,50,2024-05-16T20:19:00+00:00
39210,SCMA,small_airport,"Puerto Marín Balmaceda Airport",-43.787633,-72.950994,10,SA,Chile,CL,"Aysén Region",CL-AI,AI,"Puerto Marin Balmaceda",0,SCMA,,,,https://en.wikipedia.org/wiki/Puerto_Mar%C3%ADn_Balmaceda_Airport,,50,2024-05-18T22:13:41+00:00
39242,SCPF,small_airport,"Marcel Marchant Airport",-41.457779,-72.91861,367,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,"Puerto Montt",0,SCPF,,,,https://en.wikipedia.org/wiki/Marcel_Marchant_Airport,,50,2024-05-18T22:19:28+00:00
39271,SCRN,small_airport,"Río Negro Airport",-41.962223,-72.453888,10,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,"Río Negro",0,SCRN,,,,https://en.wikipedia.org/wiki/R%C3%ADo_Negro_Airport,,50,2024-05-18T22:24:55+00:00
30366,SCTI,closed,"Los Cerrillos Airport",-33.493598938,-70.6977996826,1680,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,,,,,http://es.wikipedia.org/wiki/Aer%C3%B3dromo_Los_Cerrillos,"SCTI, SCTI, ULC",50,2012-02-11T04:02:19+00:00
30379,SCLC,small_airport,"Municipal de Vitacura Airport",-33.380798,-70.582199,2274,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Santiago,0,SCLC,,,,https://en.wikipedia.org/wiki/Municipal_de_Vitacura_Airport,,50,2024-05-18T22:09:42+00:00
39098,SCAZ,small_airport,"Azopardo Airport",-54.481014,-68.940689,59,SA,Chile,CL,"Magallanes Region",CL-MA,MA,Timaukel,0,SCAZ,,,,https://en.wikipedia.org/wiki/Azopardo_Airport,,50,2024-05-18T21:45:53+00:00
39264,SCRB,small_airport,"Río Bravo Airport",-47.990466,-73.142261,37,SA,Chile,CL,"Aysén Region",CL-AI,AI,Tortel,0,SCRB,,,,https://en.wikipedia.org/wiki/R%C3%ADo_Bravo_Airport,,50,2024-05-18T22:24:03+00:00
39290,SCTP,small_airport,"Río Pascua Airport",-48.22903,-73.299127,197,SA,Chile,CL,"Aysén Region",CL-AI,AI,Tortel,0,SCTP,,,,https://en.wikipedia.org/wiki/R%C3%ADo_Pascua_Airport,,50,2024-05-18T22:29:44+00:00
32265,SCOH,small_airport,"Villa O'Higgins Airport",-48.469212,-72.564316,898,SA,Chile,CL,"Aysén Region",CL-AI,AI,"Villa O'Higgins",0,SCOH,,,,https://en.wikipedia.org/wiki/R%C3%ADo_Mayer_Airport,,50,2024-05-18T22:17:31+00:00
39175,SCIO,small_airport,"Laguna Redonda Airport",-48.93357849121094,-72.79961395263672,1970,SA,Chile,CL,"Aysén Region",CL-AI,AI,"Villa O'Higgins",0,SCIO,,,,,,50,2008-07-12T07:23:53+00:00
6017,SCES,medium_airport,"Ricardo García Posada Airport",-26.3111,-69.765198,5240,SA,Chile,CL,"Atacama Region",CL-AT,AT,"El Salvador",1,SCES,ESR,,,https://en.wikipedia.org/wiki/Ricardo_Garc%C3%ADa_Posada_Airport,,750,2024-05-16T20:20:15+00:00
6050,SCVM,medium_airport,"Viña del Mar Airport",-32.9496,-71.4786,461,SA,Chile,CL,"Valparaíso Region",CL-VS,VS,"Viña del Mar",0,SCVM,KNA,,,https://en.wikipedia.org/wiki/Vi%C3%B1a_del_Mar_Airport,Torquemada,325,2024-06-27T15:23:28+00:00
6037,SCRA,medium_airport,"Chañaral Airport",-26.3325,-70.6073,97,SA,Chile,CL,"Atacama Region",CL-AT,AT,Chañaral,0,SCRA,CNR,,,https://en.wikipedia.org/wiki/Cha%C3%B1aral_Airport,,250,2024-05-16T20:23:39+00:00
6006,SCCC,medium_airport,"Chile Chico Airport",-46.5831,-71.686323,1070,SA,Chile,CL,"Aysén Region",CL-AI,AI,"Chile Chico",0,SCCC,CCH,,,https://en.wikipedia.org/wiki/Chile_Chico_Airfield,,250,2024-05-16T20:19:40+00:00
6019,SCFM,medium_airport,"Captain Fuentes Martinez Airport",-53.2537,-70.319199,104,SA,Chile,CL,"Magallanes Region",CL-MA,MA,Porvenir,0,SCFM,WPR,,,https://en.wikipedia.org/wiki/Capit%C3%A1n_Fuentes_Mart%C3%ADnez_Airport,,250,2024-05-20T19:14:46+00:00
6044,SCTL,medium_airport,"Panguilemo Airport",-35.3778,-71.6017,371,SA,Chile,CL,"Maule Region",CL-ML,ML,Talca,0,SCTL,TLX,,,https://en.wikipedia.org/wiki/Panguilemo_Airport,,250,2024-05-16T20:24:40+00:00
6047,SCTT,medium_airport,"Las Breas Airport",-25.564301,-70.3759,2580,SA,Chile,CL,"Antofagasta Region",CL-AN,AN,Taltal,0,SCTT,TTC,,,https://en.wikipedia.org/wiki/Las_Breas_Airport,,250,2024-05-16T20:25:21+00:00
6029,SCLL,medium_airport,"Vallenar Airport",-28.596399,-70.755997,1725,SA,Chile,CL,"Atacama Region",CL-AT,AT,Vallenar,0,SCLL,VLR,,,https://en.wikipedia.org/wiki/Vallenar_Airport,,250,2024-05-16T20:21:53+00:00
29774,SCHA,small_airport,"Chamonate Airport",-27.2968997955,-70.4131011963,984,SA,Chile,CL,"Atacama Region",CL-AT,AT,Copiapo,0,SCHA,,,,https://en.wikipedia.org/wiki/Chamonate_Airport,CPO,150,2014-07-27T13:26:07+00:00
6033,SCPC,small_airport,"Pucón Airport",-39.292801,-71.915901,853,SA,Chile,CL,"Araucanía Region",CL-AR,AR,Pucon,1,SCPC,ZPC,,,https://en.wikipedia.org/wiki/Puc%C3%B3n_Airport,,150,2022-08-11T18:45:32+00:00
313732,SCPQ,small_airport,"Mocopulli Airport",-42.340388,-73.715693,528,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,Dalcahue,1,SCPQ,MHC,,,https://en.wikipedia.org/wiki/Mocopulli_Airport,,100,2023-01-16T10:41:10+00:00
29657,SCAP,small_airport,"Alto Palena Airport",-43.6119003296,-71.806098938,794,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,"Alto Palena",0,SCAP,WAP,,,https://en.wikipedia.org/wiki/Alto_Palena_Airfield,,50,2014-01-18T21:46:36+00:00
30304,SCAC,small_airport,"Pupelde Airport",-41.904251,-73.796571,315,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,Ancud,0,SCAC,ZUD,,,https://en.wikipedia.org/wiki/Pupelde_Airfield,,50,2016-06-06T06:33:14+00:00
32266,SCPA,small_airport,"Paranal Airport",-24.6394,-70.3489,6834,SA,Chile,CL,"Antofagasta Region",CL-AN,AN,Antofagasta,0,SCPA,,,,https://en.wikipedia.org/wiki/Cerro_Paranal_Airport,,50,2024-05-18T22:18:49+00:00
39097,SCAY,small_airport,"Ayacara Airport",-42.310832,-72.790275,80,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,Ayacara,0,SCAY,,,,https://en.wikipedia.org/wiki/Ayacara_Airport,,50,2019-02-15T15:22:22+00:00
45058,SCEX,small_airport,"Río Exploradores Airport",-46.353611,-73.327778,59,SA,Chile,CL,"Aysén Region",CL-AI,AI,Aysén,0,SCEX,,,,,,50,2009-10-16T21:48:12+00:00
45072,SCQO,small_airport,"Quitralco Airport",-45.580556,-73.225556,46,SA,Chile,CL,"Aysén Region",CL-AI,AI,Aysén,0,SCQO,,,,,,50,2009-10-16T21:48:59+00:00
39101,SCBI,small_airport,"Pampa Guanaco Airport",-54.049977,-68.809193,591,SA,Chile,CL,"Magallanes Region",CL-MA,MA,"Bahia Inutil",0,SCBI,DPB,,,https://en.wikipedia.org/wiki/Pampa_Guanaco_Airport,,50,2021-12-22T15:03:49+00:00
39296,SCUL,small_airport,"El Litral Airport",-36.79361,-72.42083,180,SA,Chile,CL,"Bío-Bío Region",CL-BI,BI,Bulnes,0,SCUL,,,,https://en.wikipedia.org/wiki/Bulnes_El_Litral_Airport,,50,2024-05-18T22:31:26+00:00
6010,SCCL,small_airport,"Caldera Airport",-27.0781,-70.795303,180,SA,Chile,CL,"Atacama Region",CL-AT,AT,Caldera,0,SCCL,,,,https://en.wikipedia.org/wiki/Caldera_Airport,,50,2024-05-18T21:48:30+00:00
39114,SCCR,small_airport,"Enrique Mayer Soto Airport",-47.787079,-73.533028,4,SA,Chile,CL,"Aysén Region",CL-AI,AI,"Caleta Tortel",0,SCCR,,,,https://en.wikipedia.org/wiki/Caleta_Tortel_Airport,,50,2024-05-18T21:49:18+00:00
29885,SCST,small_airport,"Gamboa Airport",-42.490299,-73.772797,151,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,Castro,0,SCST,WCA,,,https://en.wikipedia.org/wiki/Gamboa_Airport,,50,2024-05-21T16:25:43+00:00
39254,SCPY,small_airport,"Cerro Castillo Airport",-51.262222,-72.337502,427,SA,Chile,CL,"Magallanes Region",CL-MA,MA,"Cerro Castillo",0,SCPY,,,,https://en.wikipedia.org/wiki/Cerro_Castillo_Airport,,50,2024-05-18T22:22:07+00:00
39124,SCEA,small_airport,"El Amarillo Airport",-43.006111,-72.478333,1083,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,Chaiten,0,SCEA,,,,https://en.wikipedia.org/wiki/El_Amarillo_Airport,,50,2024-05-18T21:52:21+00:00
39149,SCGN,small_airport,"Caleta Gonzalo Airport",-42.56361,-72.599724,33,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,Chaiten,0,SCGN,,,,https://en.wikipedia.org/wiki/Caleta_Gonzalo_Airport,,50,2024-05-18T22:00:18+00:00
39164,SCHT,small_airport,"Tic Toc Airport",-43.613056,-72.897499,13,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,Chaiten,0,SCHT,,,,https://en.wikipedia.org/wiki/Tic_Toc_Airport,,50,2024-05-18T22:03:53+00:00
39295,SCUI,small_airport,"Pumalín Airport",-42.701107,-72.83428,18,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,Chaiten,0,SCUI,,,,https://en.wikipedia.org/wiki/Chait%C3%A9n_Pumal%C3%ADn_Airport,,50,2024-05-18T22:31:11+00:00
39161,SCHN,small_airport,"Chan Chan Airport",-39.865799,-72.131401,457,SA,Chile,CL,"Los Ríos Region",CL-LR,LR,Choshuenco,0,SCHN,,,,https://en.wikipedia.org/wiki/Chan_Chan_Airport,,50,2024-05-18T22:03:03+00:00
45069,SCOO,small_airport,"Melimoyu Airport",-44.0975,-73.096944,20,SA,Chile,CL,"Aysén Region",CL-AI,AI,Cisnes,0,SCOO,,,,,,50,2009-10-16T21:48:48+00:00
39189,SCKM,small_airport,"Cochamó Airport",-41.483334,-72.300003,130,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,Cochamo,0,SCKM,,,,https://en.wikipedia.org/wiki/Cocham%C3%B3_Airport,,50,2024-05-21T16:15:04+00:00
39110,SCCK,small_airport,"Contao Airport",-41.800304,-72.722237,10,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,Contao,0,SCCK,,,,https://en.wikipedia.org/wiki/Contao_Airport,,50,2024-05-18T21:48:16+00:00
39250,SCPS,small_airport,"Perales Airport",-27.351667404174805,-70.58944702148438,633,SA,Chile,CL,"Atacama Region",CL-AT,AT,Copiapo,0,SCPS,,,,,,50,2008-07-12T07:25:31+00:00
29812,SCCV,small_airport,"Curacaví Airport",-33.4128,-71.165604,686,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Curacaví,0,SCCV,,,,https://en.wikipedia.org/wiki/Curacav%C3%AD_Airport,,50,2024-05-18T21:50:20+00:00
39169,SCIC,small_airport,"General Freire Airport",-34.966667,-71.216393,722,SA,Chile,CL,"Maule Region",CL-ML,ML,Curico,0,SCIC,,,,https://en.wikipedia.org/wiki/General_Freire_Airport,,50,2024-05-18T22:04:52+00:00
39133,SCEY,small_airport,"Entrada Mayer Airport",-48.201452,-72.32759,1550,SA,Chile,CL,"Aysén Region",CL-AI,AI,"Entrada Mayer",0,SCEY,,,,https://en.wikipedia.org/wiki/Entrada_Mayer_Airport,,50,2024-05-18T21:54:45+00:00
39132,SCEV,small_airport,"El Avellano Airport",-41.117000579833984,-73.05000305175781,489,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,Frutillar,0,SCEV,FRT,,,,,50,2008-09-01T20:47:06+00:00
39136,SCFI,small_airport,"Fundo Tehuén Airport",-41.095001,-73.126663,377,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,Frutillar,0,SCFI,,,,https://en.wikipedia.org/wiki/Fundo_Tehu%C3%A9n_Airport,,50,2024-05-18T21:55:38+00:00
39140,SCFR,small_airport,"Frutillar Airport",-41.130833,-73.06472,469,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,Frutillar,0,SCFR,,,,https://en.wikipedia.org/wiki/Frutillar_Airport,,50,2024-05-18T21:57:10+00:00
6020,SCFT,small_airport,"Futaleufú Airport",-43.189201,-71.851097,1148,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,Futaleufu,0,SCFT,FFU,,,https://en.wikipedia.org/wiki/Futaleuf%C3%BA_Airfield,,50,2024-05-16T20:20:39+00:00
39166,SCHW,small_airport,"Hualaihué Airport",-42.02861,-72.689445,30,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,Hualaihue,0,SCHW,,,,https://en.wikipedia.org/wiki/Hualaihu%C3%A9_Airport,,50,2024-05-18T22:04:24+00:00
6013,SCDW,small_airport,"Almirante Schroeders Airport",-53.610699,-70.470497,160,SA,Chile,CL,"Magallanes Region",CL-MA,MA,"Isla Dawson",0,SCDW,,,,https://en.wikipedia.org/wiki/Almirante_Schroeders_Airport,,50,2024-05-18T21:52:02+00:00
29980,SCIM,small_airport,"Isla Mocha Airport",-38.384998,-73.868896,52,SA,Chile,CL,"Bío-Bío Region",CL-BI,BI,"Isla Mocha",0,SCIM,,,,https://en.wikipedia.org/wiki/Isla_Mocha_Airport,,50,2024-05-18T22:06:00+00:00
39160,SCHM,small_airport,"Punta El Saco Airport",-38.41,-73.900833,23,SA,Chile,CL,"Bío-Bío Region",CL-BI,BI,"Isla Mocha",0,SCHM,,,,https://en.wikipedia.org/wiki/Punta_El_Saco_Airport,,50,2024-05-18T22:02:49+00:00
39176,SCIS,small_airport,"Puerto Sur Airport",-37.026112,-73.506943,20,SA,Chile,CL,"Bío-Bío Region",CL-BI,BI,"Isla Santa Maria",0,SCIS,,,,https://en.wikipedia.org/wiki/Puerto_Sur_Airport,,50,2024-05-18T22:06:15+00:00
39174,SCIK,small_airport,"Isla Talcan Airport",-42.744357,-72.966861,45,SA,Chile,CL,"Los Lagos Region",CL-LL,LL,"Isla Talcan",0,SCIK,,,,https://en.wikipedia.org/wiki/Isla_Talcan_Airport,,50,2024-05-18T22:05:31+00:00
39199,SCLJ,small_airport,"La Junta Airport",-43.975277,-72.413055,120,SA,Chile,CL,"Aysén Region",CL-AI,AI,"La Junta",0,SCLJ,,,,https://en.wikipedia.org/wiki/La_Junta_Airport,,50,2024-05-18T22:11:02+00:00
39204,SCLQ,small_airport,"Diego Portales Airport",-32.452499,-71.258888,250,SA,Chile,CL,"Valparaíso Region",CL-VS,VS,"La Ligua",0,SCLQ,,,,https://en.wikipedia.org/wiki/Diego_Portales_Airport,,50,2024-05-18T22:11:59+00:00
39158,SCHK,small_airport,"Hueicolla Airport",-40.1586,-73.654404,59,SA,Chile,CL,"Los Ríos Region",CL-LR,LR,"La Union",0,SCHK,,,,https://en.wikipedia.org/wiki/Hueicomilla_Airport,,50,2024-05-18T22:02:22+00:00
39318,SCVV,small_airport,"Los Maitenes de Villa Vieja Airport",-40.317423,-72.980365,147,SA,Chile,CL,"Los Ríos Region",CL-LR,LR,"La Union",0,SCVV,,,,https://en.wikipedia.org/wiki/Los_Maitenes_de_Villa_Vieja_Airport,,50,2024-05-18T22:36:23+00:00
39103,SCBR,small_airport,"Lago Brown Airport",-47.391945,-72.317497,540,SA,Chile,CL,"Aysén Region",CL-AI,AI,"Lago Brown",0,SCBR,,,,https://en.wikipedia.org/wiki/Lago_Brown_Airport,,50,2024-05-21T16:11:25+00:00
39095,SCAQ,small_airport,"Arquilhué Airport",-40.198299,-72.029198,590,SA,Chile,CL,"Los Ríos Region",CL-LR,LR,"Lago Ranco",0,SCAQ,,,,https://en.wikipedia.org/wiki/Arquilhue_Airport,,50,2024-05-18T21:45:25+00:00
39188,SCKL,small_airport,"Lipangui Airport",-33.331112,-70.849998,1558,SA,Chile,CL,"Santiago Metropolitan Region",CL-RM,RM,Lampa,0,SCKL,,,,https://en.wikipedia.org/wiki/Lipangui_Airport,,50,2024-05-21T16:14:38+00:00
39190,SCKN,small_airport,"Licancel Airport",-34.989166,-72.01889,59,SA,Chile,CL,"Maule Region",CL-ML,ML,Licanten,0,SCKN,,,,https://en.wikipedia.org/wiki/Licancel_Airport,,50,2024-05-18T22:08:14+00:00
39171,SCIF,small_airport,"Chollinco Airport",-40.205799,-72.2314,330,SA,Chile,CL,"Los Ríos Region",CL-LR,LR,Llifen,0,SCIF,,,,https://en.wikipedia.org/wiki/Chollinco_Airport,,50,2024-05-21T16:13:37+00:00
39217,SCMK,small_airport,"Melinka Airport",-43.895,-73.738892,35,SA,Chile,CL,"Aysén Region",CL-AI,AI,Melinka,0,SCMK,,,,https://en.wikipedia.org/wiki/Melinka_Airport,,50,2024-05-18T22:14:35+00:00
